name,representative,accounting_officer,address,established,shitei
白・天馬の会,白　眞勲,土屋　紀一,東京都千代田区永田町２－１７－５,H16.3.19,有
白鳳会,川崎　秀人,長嶺　友之,東京都千代田区永田町２－２－１,S51.2.27
橋本聖子後援会,原　武彦,長崎　博,東京都足立区鹿浜５－１２－６,H12.8.1
バス交通懇話会,清水　一郎,高橋　芳則,東京都千代田区丸の内３－４－１,S51.2.18
ＰＡＳＳ総合政策研究会,時岡　淳,時岡　みどり,東京都港区白金３－１１－８,H16.5.20
長谷川ひではる関東地方後援会,三神　一朗,神保　一雄,埼玉県さいたま市中央区新都心４－３,R3.7.8
長谷川ひではる九州地方後援会,宮下　民也,木下　仁弘,熊本県熊本市中央区水道町３－３７,R3.10.1
長谷川ひではる近畿地方後援会,柴田　邦夫,長谷部　好紀,大阪府大阪市中央区天満橋京町２－６,R3.9.27,有
長谷川英晴後援会,長谷川　英晴,藤澤　信行,東京都千代田区永田町２－１－１,R3.6.10
長谷川ひではる後援会中国地方本部,末武　晃,田村　和雄,広島県広島市中区銀山町１－１１,R3.10.1
長谷川ひではる四国後援会,加藤　博史,亀井　慎滋,愛媛県松山市三番町８－１２－４,R3.10.19
長谷川ひではる信越地方後援会,西條　英夫,原田　助俊,長野県長野市七瀬１２－１６,R3.10.7
長谷川ひではる東海地方後援会,中本　薫,木塚　一男,愛知県名古屋市中村区亀島１－１１－１４,R3.10.27
長谷川ひではる東北後援会,髙島　貞邦,志賀　祥一,宮城県仙台市青葉区錦町１－１２－１５,R3.10.13
長谷川英晴北陸後援会,石田　尚史,宇野　憲二,石川県金沢市十間町５,R3.10.6,有
はたともこ後援会,はた　ともこ,湯川　憲比古,東京都中央区明石町６－１３,H21.9.2
働くもののくらしを良くする会,柳谷　卓,新宅　豪,広島県呉市昭和町１１－１,H22.5.14
八八会,海野　美佳,山﨑　美智子,埼玉県さいたま市南区別所２－３２－６,H5.6.16
パチンコ党,宮川　直輝,小林　宏,埼玉県さいたま市緑区大字三室２１２１－１０,R3.4.26
パチンコの違法化・大幅課税を求める議員と国民の会,小坂　英二,田口　賀都子,東京都荒川区東尾久４－２－８,H23.3.25,有
八心会,八木　哲也,蜷川　徹,東京都千代田区永田町２－１－２,H25.1.25
発明政治,中松　義郎,宮城　調二郎,東京都世田谷区下馬６－３１－１０,H11.2.10,有
英の会,東国原　英夫,谷口　俊朗,宮崎県宮崎市橘通東３－２－１４,R4.8.15
羽生田俊後援会,松本　吉郎,釜萢　敏,東京都文京区本駒込５－１９－２,H25.1.16
パブリックパーティー（公益党）,松本　孝一,田中　太郎,東京都千代田区麹町１－３,R3.6.10
浜口誠後援会,浜口　誠,岡村　敏郎,愛知県豊田市桜町２－１５－１,H28.3.25
はまぐち誠を支援する会,堀内　清明,山内　真,愛知県豊田市桜町２－１５－１,R3.7.2,有
浜誠会,浜口　誠,石綿　慶子,東京都千代田区永田町２－１－１,H28.7.27
浜田和幸後援会,川上　喜代實,久保田　泰夫,東京都世田谷区深沢７－１３－４,H28.3.8,有
はまたけはばたけ会,濱武　振一,徳田　博之,福岡県筑紫野市大字山口１９１３－８,H27.5.26,有
浜野喜史後援会,濱野　喜史,下橋　佑治,東京都千代田区永田町２－１－１,R2.8.27
浜野よしふみを支援する会,酒井　昌也,玉島　一吉,東京都港区三田２－７－１３,H24.6.4
早川皇慶後援会,早川　皇慶,早川　悟子,東京都葛飾区青戸７－３７－５,H25.6.10
早川党,早川　皇慶,早川　悟子,東京都葛飾区青戸７－３７－５,H25.6.10
早坂信一東京後援会,早坂　信一,早坂　京子,東京都千代田区有楽町２－１－１０,H31.1.28,有
林芳正を支える会,林　芳正,田中　邦治,東京都千代田区永田町２－２－１,H7.1.23
はやぶさ党,岡村　幹雄,岡村　和代,東京都八王子市大船町３７８－１４,R3.11.2,有
原口一博後援会,原口　一博,池田　勝,東京都千代田区永田町２－２－１,H13.2.1
はるか,伊藤　央,竹内　太司朗,大阪府守口市大門町２－８,R2.1.6,有
晴義会,今野　克義,今野　義夫,東京都世田谷区桜丘３－９－２４,H24.12.4
バレエ大好き党,猪野　恵司,猪野　恵司,東京都渋谷区代々木２－２６－５,R3.7.12,有
繁栄会,宇田　露桜子,岩渕　政史,千葉県松戸市幸田２－２８６,R4.6.9
反共主義者同盟,金　得洙,金　得洙,大阪府八尾市恩智南町２－１３６,H27.5.19
ＰＲＵ小豆島政治センター,三枝　千司,大森　裕之,香川県小豆郡土庄町甲５３７３－１,H7.4.12
非営利団体国際人権擁護協会,大田　行秘,栫　一久,鹿児島県薩摩川内市神田町４－１７,H26.3.7,有
東日本匡愛会,田名部　匡代,田名部　政志,青森県八戸市岩泉町４－７,H18.5.22
東日本ときわ会,鈴木　俶也,大橋　光雄,東京都渋谷区代々木２－５－１,S63.3.23
東日本の税理士による片山さつき後援会,柴崎　一男,鈴木　誠,東京都渋谷区千駄ヶ谷５－１１－１,H31.2.13
非公然政治結社民族姓名人権守護社,関　太子夫,増田　誠,愛知県名古屋市熱田区一番１－２８－１０,H30.1.29,有
ピーコさん党,森下　裕史,森下　津多子,東京都渋谷区本町３－４１－１８,R1.8.1
ビジョン２１,川上　義博,安藤　一嘉,鳥取県米子市冨士見町２－１１１,H6.4.6
ピジョンブラッド,小串　聖子,中山　裕美,東京都中央区銀座８－１４－９,H22.6.17
ピースアクションネットワーク,中川　綠,土屋　昌子,東京都千代田区神田三崎町２－６－９,R4.5.16
翡翠の会,小笠原　正太郎,小笠原　正太郎,神奈川県川崎市麻生区東百合丘１－３５－５,R4.8.1,有
ひだか剛政経研究会,樋高　剛,川原　忠夫,神奈川県川崎市高津区久地１－８－５,H12.8.8
日立グループ連合政治活動委員会,西原　啓一郎,稲見　正志,東京都千代田区岩本町２－９－６,H16.9.1
日立造船労働組合政治活動委員会,芝　恵造,木島　正道,大阪府大阪市住之江区南港北１－７－８９,S51.11.1
ＨＩＤＥ政策研究会,中島　秀記,福井　正明,大阪府東大阪市加納４－１３－４,R2.11.9
非鉄関連部会組織内議員を支援し政策実現を推進する会,篠原　淳一,佐藤　学,東京都中央区新川１－２３－４,H30.1.23
火の鳥党,徳野　陽子,徳野　陽子,千葉県柏市新逆井２－１１－３０,H11.9.20
日の丸会,芝田　智司,芝田　智司,兵庫県神戸市西区岩岡町野中１１７１,S55.8.1
日の丸世直し大日本誠心義塾総本部,平田　安幸,平田　千代子,三重県津市安濃町内多１１０７,H16.8.23
ぶっ壊す党,山田　秀樹,山田　愛子,大阪府大阪市大正区千島１－７－１５,R1.8.19,有
ひまわり会,自見　英子,賀来　睦三郎,東京都千代田区永田町２－１－１,H27.1.15,有
ひまわり市民会,梶岡　孝俊,辻田　充利,大阪府大阪市東成区大今里南２－６－１１,R3.3.16
ひまわりの党,新田　雅哉,上田　一裕,大阪府和泉市平井町４４０,R4.1.13,有
姫の会,姫井　由美子,姫井　一裕,岡山県岡山市北区学南町２－５－３３,R1.8.1,有
百花会,濱村　進,濱村　進,兵庫県姫路市佃町２６－１,H30.5.21,有
飛友会,金子　俊平,重田　瑞穂,東京都千代田区永田町２－１－２,S61.12.8,有
飛雄会,江藤　拓,三野　晃,東京都千代田区永田町２－１－２,H14.10.25
病院政治連盟,難波　義夫,脇田　誠司,東京都渋谷区神宮前２－６－１,S51.2.27
表現の自由を守る会,山田　太郎,荒井　理沙,東京都大田区千鳥１－１５－１,H28.1.20
兵庫公明党を応援する沖縄の会,糸洲　朝則,宮田　裕次,沖縄県那覇市泊１－４－１３,R4.1.31
兵庫公明党を応援する関東の会,加藤　修一,川浪　隆,埼玉県さいたま市浦和区高砂３－６－１５,R4.2.1
兵庫公明党を応援する志国の会,池脇　純一,須藤　一郎,香川県高松市勅使町１１６８－１,R4.1.31
兵庫公明党を応援する信越の会,太田　昌孝,渋沢　秀雄,長野県長野市高田９５５－４,R4.2.1
兵庫公明党を応援する中国方面の会,桝屋　敬悟,淀屋　伸雄,広島県広島市東区光町２－８－２７,R4.1.31
兵庫公明党を応援する中部の会,荒木　清寛,井筒　伸幸,愛知県名古屋市千種区小松町６－２－４,R4.2.1
兵庫公明党を応援する東海道・友の会,河上　覃雄,古田　聡,神奈川県横浜市中区山下町７４－１,R4.1.31
兵庫公明党を応援する東京・山梨友の会,高木　美智代,雨宮　秀樹,東京都新宿区南元町１４－１,R4.2.3
兵庫公明党を応援する東北の会,井上　義久,小川　清隆,宮城県仙台市若林区新寺５－９－２０,R4.1.28
兵庫公明党を応援する北陸の会,庄源　一,小松　実,石川県金沢市新保本５－１１９,R4.1.28
兵庫公明党を応援する北海道の会,谷沢　俊一,阿部　正生,北海道札幌市中央区南６条西１１－１２８５－８,R4.1.19
兵庫公明党を励ます会,木庭　健太郎,古川　繁実,福岡県福岡市東区箱崎１－１－１５,R4.2.1
兵庫政経調査会,竹中　直代,衣笠　有紀,兵庫県姫路市小姓町３５－１,S63.4.14,有
平塚正幸後援会,平塚　正幸,平塚　正幸,千葉県船橋市松が丘５－５－７,R2.8.7,有
平林晃後援会,平林　晃,西岡　稔,広島県広島市東区二葉の里１－１－７２,R3.11.16,有
広島おさむる会,前島　修,前島　修,広島県広島市南区宇品西１－７－１２,H18.7.7
広島県電気工事工業組合政治連盟,髙野　憲一郎,前田　清志,広島県広島市中区大手町５－１５－５,S53.6.17
広島の明日を考える会,落合　洋司,岸尾　正博,東京都港区高輪２－１６－３８,H29.9.1,有
広田一改新の会,広田　一,岡田　多恵,高知県土佐清水市栄町１－５,H25.1.28
貧困庶民党,髙橋　昌尚,髙橋　昌尚,香川県善通寺市大麻町１０９８,R2.12.10,有
敏聡会,福田　敏明,福田　敏明,大阪府大阪市東淀川区東淡路１－５－３,H2.10.18
１ｓｔ会,金沢　政志,金沢　光章,長野県長野市北尾張部７８０－３,H5.5.12
ファーストの会,荒木　千陽,本橋　弘隆,東京都中野区中野２－１２－５,R3.9.27
ファッションフォーラム２１,頭山　秀徳,田中　豊雄,東京都千代田区平河町１－７－５,H30.12.25
フェア党,大西　恒樹,大西　恒樹,神奈川県横浜市都筑区見花山１－３０,H23.7.11
フェアな民主主義,奈須　利江,吉井　早苗,東京都大田区北千束１－１１－８,H26.10.15
フェロアロイ部会組織内議員を支援し政策実現を推進する会,綱島　和彦,平川　達斎,東京都中央区新川１－２３－４,H30.1.23,有
フォーラム共生社会２１,福山　哲郎,正木　幸一,京都府京都市上京区河原町通丸太町下る伊勢屋町４０６,H10.8.5,有
フォーラムＫ,大野　敬太郎,奴賀　裕行,東京都千代田区永田町２－２－１,H25.2.4,有
Ｆｏｒｕｍ２１（フォーラム２１）,川村　博章,鈴木　富子,千葉県千葉市中央区新千葉３－７－１４,H7.12.18,有
フォーラム・フロンティア,伊藤　達也,田辺　一男,東京都調布市布田１－３－１,H23.12.28,有
深沢ひろふみ後援会,深澤　宏文,深澤　宏文,東京都町田市木曽西３－２５－７,H30.4.26
福音宣言舎,安部　尚登,安部　尚登,北海道札幌市中央区南五条西２６－２－２２,H30.9.3,有
福志政経懇話会,額賀　福志郎,平川　大輔,東京都千代田区永田町２－１－２,S59.4.17
福島から日本の未来を考える会,柴橋　正直,坪井　永光,福島県郡山市清水台２－１０－１１,H26.8.27
福島啓史郎後援会,芝田　博,中山　信雄,東京都港区白金２－７－４１,H12.6.20
福島けいしろう山口宇部後援会,東田　浩幸,國村　禎夫,山口県周南市徳山６７８１－１４,H12.8.4,有
福徳会,福重　隆浩,西口　香,群馬県高崎市飯塚町４５７－２,R3.12.10
福の島未来創生推進機構,小椋　征市,川田　昌成,福島県耶麻郡猪苗代町大字蚕養３６９５－２８３,R4.1.26
福原みらい後援会,福原　未来,福原　未来,三重県四日市市上海老町７７３－１,H27.10.5
ふくろうの会,齊藤　了介,加藤　佑介,東京都中央区八重洲１－３－７,H30.1.5,有
藤井一博後援会,藤井　一博,前田　三郎,鳥取県東伯郡湯梨浜町小鹿谷２７７,R4.9.14
藤井孝男後援会,藤井　孝男,小林　麻子,東京都中央区銀座１－１５－６,S51.3.5
藤川政人政経懇話会,藤川　政人,藤原　勝彦,愛知県丹羽郡扶桑町大字柏森字辻田７１３,H23.5.6
藤木しんや後援会,山野　徹,大西　茂志,東京都千代田区神田錦町１－２３,H27.10.20
富士急交通政策研究会,宮下　竜三,堀内　直英,山梨県富士吉田市新西原１－２－２,H27.10.26
富士政治経済研究会,澤辺　正恭,石川　二比古,東京都目黒区五本木１－５－１３,S51.2.19
富士通フロンテック労働組合「夢を育てる会」,海津　武彦,岩川　晃,東京都稲城市矢野口１７７６,H26.4.30,有
藤巻けんたを応援する会,藤巻　健太,吉田　新,東京都千代田区永田町２－１－２,R4.2.17
扶桑会,山本　昭夫,草住　雅文,東京都府中市本町１－１２－２,H1.8.21
普通鋼部会組織内議員を支援し政策実現を推進する会,綱島　和彦,宇野沢　勤,東京都中央区新川１－２３－４,H29.11.16
武道・文化・スポーツ振興政治連盟,笹川　堯,糸川　正晃,東京都千代田区内幸町１－１－７,H29.6.5,有
ふなびきこうこ後援会,船曳　鴻紅,船曳　鷹青,東京都品川区東五反田５－２５－１９,H25.4.10
不弁会,森　陽一郎,森　千代子,埼玉県川口市芝園町２,R1.8.19
ブラック校則をぶっ壊す党,矢島　秀平,矢島　秀平,東京都葛飾区亀有１－２４－７,R3.2.15,有
ふるげん未来塾,古川　元久,水野　麻紀子,愛知県名古屋市千種区内山３－８－１６,H6.8.1
ふるさと研究会,波多野　誠,波多野　誠,東京都千代田区平河町２－７－４,H23.1.17
古屋圭司を育てる会,水野　正敏,守永　そのみ,岐阜県恵那市長島町正家１－１－２５,H3.1.11
古屋事務所,守永　そのみ,守永　そのみ,岐阜県恵那市長島町正家１－１－２５,H18.4.4,有
古屋範子後援会,古屋　範子,中島　順一,神奈川県横須賀市米が浜通１－７－２,H15.7.23
古屋慶隆先生顕彰会,水野　正敏,水野　正敏,岐阜県恵那市大井町１０１,S51.2.20,有
フレッシュ石井の会,石井　正弘,石田　栄章,岡山県岡山市北区内山下１－９－１５,H8.7.30
フロンティア日本,川口　富士子,笹岡　典之,神奈川県茅ヶ崎市赤羽根６２９－２,H24.10.1
文化後援会,澤田　章子,和泉　壽子,東京都渋谷区代々木２－１８－８,H14.7.22
平成研究会,茂木　敏充,大橋　弘一,東京都千代田区永田町１－１１－３２,S62.7.13
平和党,内藤　久遠,内藤　久遠,千葉県八街市東吉田３５８－３,R4.6.14
平和の潮,鈴村　秀男,鈴村　文子,愛知県名古屋市守山区廿軒家１－８,H12.11.22
平和の党,西尾　憲一,野瀬　美徳,千葉県船橋市夏見４－１６－４,H29.7.18
ベーシックインカム改正党,松井　忠弘,松井　忠弘,大阪府守口市北斗町１－６,R2.5.28
ベーシックインカムを実現する党,千葉　康治,瀬口　隆志,岩手県奥州市前沢駅東４－５－１７,R1.7.19
碧水会,永江　孝子,福田　剛,東京都大田区田園調布本町４１－１２,R4.9.1
豊栄社,葛岡　司,葛岡　司,埼玉県さいたま市見沼区東大宮６－３５－３,H28.1.6
防共挺身隊,大港　道弘,長沼　利幸,千葉県松戸市牧の原２－６５,S53.9.14
鵬皇社,河野　通博,跡部　正憲,岐阜県瑞穂市本田８８２－２,H16.10.7
報國団,丹内　輝夫,丹内　常道,岩手県一関市山目字館６４－１９０,S58.3.18
宝樹会,三浦　千春,関　惠千子,東京都江戸川区西瑞江５－１２－６,H8.9.19
法制調査会,星　隆,星　隆,神奈川県大和市下鶴間８０１－１,H17.5.16
北州菊守会,髙橋　隆三,湊　満夫,福岡県田川市大字伊田５０１５,H13.11.26
牧樹会,江尻　隆,末●　慎二,埼玉県さいたま市中央区上落合２－１－２４,H18.3.3
北辰会,黒田　雄,石原　洋三郎,東京都新宿区北新宿３－２－１６,H22.12.1
北農会政治連盟,大伏　直,新田　夏一郎,石川県羽咋郡宝達志水町北川尻ム１,S59.3.12,有
北裕会,神谷　裕,大原　弘一,東京都千代田区永田町２－１－２,H30.1.5
北陸税理士政治連盟,森陰　輝夫,中村　淳,石川県金沢市北安江３－４－６,S51.2.28
北陸素淮会,小田　禎彦,鶴賀　裕行,石川県金沢市桜田町１－１,H9.8.18
北陸電気工業労働組合・議員を応援する会,大﨑　大輝,古谷　将吾,富山県富山市下大久保３１５８,H16.1.14
北陸電気工事労働組合生活環境向上委員会,小笠原　弘二,奥園　裕,富山県富山市小中２６９,H11.11.12
北陸電力総連政治活動委員会,中谷 宗義,三野 修一,富山県富山市東田地方町１－２－４５,H6.11.30
北陸電力労働組合政治連盟,山内　正人,竹原　康裕,富山県富山市東田地方１－２－４５,S51.2.19
北陸民族青年会議,網渕　里志,松本　瑞樹,石川県金沢市畝田東２－１２３,R2.2.12
保護施設連盟,品川　卓正,相原　弘子,東京都千代田区霞が関３－３－２,H24.4.20
誇りある日本をつくる会,千田　昌寛,岡　浩司,東京都江東区清澄２－１２－１７,R4.10.27
細川護熙を支援する会,細川　護熙,勝見　圭太,東京都港区白金台５－２２－１１,H26.1.17,有
北海道を愛するみんなの会,高橋　はるみ,藤部　英一,北海道札幌市中央区大通西１０,R1.9.19
北海道を元気にする会,小熊　聡,原　武彦,北海道札幌市中央区北一条西５－２,H21.2.27
北極星の会,石川　輝久,上垣　敬祐,神奈川県逗子市山の根３－１５－４０,H24.8.1
北方領土返還要求促進奈良県本部,中　秀幸,中　秀幸,奈良県吉野郡下北山村大字上池原５５１,S59.3.3
堀川バス交通政策研究会,木村　憲治,松永　和徳,福岡県八女市本町１,H28.11.16,有
本庄さとし後援会,本庄　知史,石田　智太郎,千葉県柏市豊四季９４９－９,R1.5.24
本田あきこ中央後援会,山本　信夫,大澤　泰輔,東京都新宿区四谷４－３,H29.4.5
ほんだかおり後援会,本多　香織,本多　妙子,大阪府豊中市寺内２－３－９,R4.3.31
毎朝読テレビ政治団体,森山　典英,森山　典英,東京都中央区日本橋２－１６－３,R4.5.10
まえはら誠司後援会連合会,小林　祥一,木元　俊大,京都府京都市左京区山端壱町田町８－４６,R2.12.7,有
牧義夫君を育てる会,牧　義夫,北村　礼文,愛知県名古屋市熱田区熱田西町１－１７,H11.10.26
ま心,松田　健哉,松田　エレーナ,秋田県秋田市中通４－１－５２,R1.9.6
誠会,栢原　英郎,花澤　功,東京都港区愛宕１－３－４,H16.11.5,有
勝会,加藤　勝信,新井　智明,岡山県笠岡市中央町３１－１,H24.5.28
マスタリークラブ「関よしひろを囲む会」,磯野　昌彦,髙谷　理恵,兵庫県神戸市須磨区大池町２－３－７,H28.4.28
松浦かつゆき後援会,松浦　克行,辻　奈那子,東京都足立区谷中１－２２－１３,R3.5.20,有
松岡広隆後援会,松岡　広隆,松岡　嘉子,大阪府大阪市北区天神橋２－５－２５,H22.2.19
松下こうじちゃんと地域を考える会,松下　幸治,松下　幸治,大阪府大阪市大正区泉尾２－１４－９,H29.3.3,有
松下新平国会事務所,松下　新平,大出　浩己,東京都千代田区永田町２－１－１,H25.5.31
松島弘典後援会,佐々木　勝浩,佐々木　勝浩,東京都大田区西馬込１－２２－７,H26.5.28,有
松田直久後援会,松田　直久,河内　孝治,三重県津市桜橋３－４４６－４３,H10.11.13
松ぼっくりが目印！,松川　公浩,松川　恭子,神奈川県相模原市緑区西橋本３－５－９,H25.6.27
松村よしふみ後援会,岩下　忠,春日　堅一,熊本県球磨郡あさぎり町上北２５１,H16.1.20,有
松本たけあき後援会,松本　剛明,小松　利仁,兵庫県姫路市手柄１－１２４,H17.12.28,有
まほろば会,荒井　正吾,東口　哲夫,奈良県奈良市芝辻町５０８,H13.2.13
麻薬追放国土浄化同盟,安東　美樹,安東　美樹,兵庫県神戸市灘区篠原本町４－３－１,H4.1.24
麻立会,亀田　隆明,前川　圭吾,東京都千代田区霞が関１－４－１,S63.3.30,有
丸川珠代の会,大塚　珠代,三浦　基広,東京都千代田区永田町２－１－１,H20.11.10
マルハンユニオン政治連盟,森　厚,山田　浩佑,埼玉県八潮市茜町１－１１－１２,R3.3.3
三浦靖後援会,楫野　弘和,長尾　広志,島根県松江市内中原町１４０－２,R4.3.30
三ヶ尻亮子後援会,山本　忠智,佐藤　彰,高知県高知市上町２－４－１９,H27.12.15,有
三河道州制研究会,重徳　和彦,植村　耕作,東京都千代田区永田町２－１－２,H25.1.16
三沢清太郎を応援する会,三沢　清太郎,三沢　清太郎,東京都大田区山王３－３１－２１,R4.4.25
みずおか俊一後援会,森越　康雄,小西　清一,東京都千代田区一ツ橋２－６－２,H30.3.29
水落敏栄後援会,藤田　芳子,吉田　和弘,東京都港区赤坂２－２１－６,H15.3.3
水循環２１あり方研究会,尾沼　好博,酒井　悟,長野県佐久市岩村田１２７１－７,H22.6.14,有
瑞穂と一緒に国会へ行こう会,福島　みずほ,石川　顕,東京都千代田区永田町２－１－１,H10.4.15,有
未創研,田野瀬　太道,櫻本　和子,奈良県橿原市大軽町５９－１,H24.11.21,有
みたぞのさとし後援会三訓会,三反園　訓,牛嶋　賢太,東京都千代田区永田町２－１－２,H28.1.5
三谷英弘政経研究会,三谷　英弘,楠本　喜満,神奈川県横浜市青葉区つつじが丘１０－２０,R4.4.8
道の会,佐藤　英道,向田　貴,北海道札幌市中央区北一条西１９－２－１,R1.5.16
みちのく旅館ホテル政経懇話会,佐藤　勘三郎,岩松　廣行,宮城県仙台市若林区新寺２－１－１,H3.8.12
三井Ｅ＆Ｓ労働組合連合会政治活動委員会,大河原　明,後藤　達,東京都港区芝２－２０－１２,S52.3.29
三井金属鉱業労働組合連合会政策実現推進の会,小松﨑　雄一,渡邉　祐一郎,東京都品川区大崎１－１１－１,H22.3.17,有
ミッション２１,山口　壯,前田　紀佳,兵庫県相生市大石町１９－１０,H7.11.13
三菱自工労組政治活動委員会,藤川　裕之,鈴木　賢治,東京都港区芝浦４－１５－３３,H23.4.1
三菱重工グループ労働組合連合会高砂地区本部政治活動委員会,北岡　大,藤井　郁也,兵庫県高砂市荒井町新浜２－７－４７,H14.1.4
満和道志会,平岡　義一,向　宏之,埼玉県草加市松江３－１５－２６,H13.12.13,有
みどり会,松島　みどり,染谷　優佳,東京都千代田区永田町２－２－１,H7.2.22,有
緑の地球ナンバーワンの会,山下　容子,小山　タカ,東京都立川市柴崎町１－１７－１６,R1.6.14
緑の党,対馬　テツ子,荒木　秀子,東京都豊島区池袋本町２－６－３,S56.12.24
緑の党グリーンズジャパン,橋本　久雄,八木　聡,東京都中野区新井２－７－１０,H19.2.6
緑の党グリーンズジャパン九州沖縄本部,大塚　龍昇,本河　知明,福岡県福岡市早良区有田５－１７－７,H25.2.28
緑の党グリーンズジャパン京都府本部,大井　哲郎,大井　哲郎,京都府京都市中京区醒ヶ井通六角下る越後突抜町３０１,H26.5.12
緑の党グリーンズジャパン東海本部,尾形　慶子,岸　孝憲,愛知県豊田市寺部町３－７８,H26.6.4
緑の日本,内田　美弥子,小島　敏郎,東京都世田谷区桜丘４－１９－４１,H24.1.12
緑フォーラム,三橋　牧,渡辺　千鶴,東京都北区神谷３－１９－１２,H12.11.16,有
南大阪政経懇話会,浦野　靖人,藤鷹　英雄,東京都千代田区永田町２－２－１,H25.1.10
南大隅に新しい風を,田中　慧,田中　正紘,東京都世田谷区松原２－３８－９,R3.2.8
南九州税理士政治連盟,宮本　律夫,米川　健一,熊本県熊本市中央区大江５－１６－９,S51.1.12
南東北たばこ耕作者政治連盟,佐藤　正則,佐々木　信長,福島県田村市船引町船引字上江１７２－２１,H30.4.3
みなもと波動研究所,近藤　剛広,近藤　美恵子,愛知県知多市清水が丘１－１３１１,H18.4.20,有
みのる会,寺田　稔,石山　優子,東京都千代田区二番町１０－３４,H16.3.11,有
三原じゅん子後援会,三原　順子,武原　美佐,東京都千代田区永田町２－１－１,H22.3.30
見張り番．東大阪,堂村　慎太郎,堂村　慎太郎,大阪府東大阪市川田１－２－２０,H27.7.27,有
みやかわ伸後援会,宮川　伸,藤田　聡,千葉県鎌ケ谷市南初富６－１－７,H29.11.16
三宅藤原氏族会,三宅　英雄,三宅　英雄,群馬県邑楽郡大泉町中央２－１０－１９,H21.10.1
宮崎酒造研究会,渡邊　眞一郎,山野内　仁,宮崎県宮崎市老松２－１－３７,S61.4.3,有
宮崎農業農村政策研究所,宮崎　雅夫,木村　充,東京都千代田区永田町２－１－１,H30.1.22
宮崎ＰＲＵ交通政策研究会,西村　仁,川西　康司,宮崎県宮崎市太田４－４－３２,H28.9.23
宮崎雅夫後援会,太田　信介,松元　清孝,東京都港区新橋５－３３－９,H30.1.22,有
宮崎まさる後援会,宮崎　勝,廣野　光夫,埼玉県さいたま市浦和区高砂３－７－４,H28.8.1,有
宮沢会,宮澤　洋一,牟田　茂,東京都千代田区永田町２－１－１,H6.1.31
宮津を元気にする会,星野　和彦,中野　朋世,京都府宮津市字松原５４６,H26.3.17,有
宮柱会,宮澤　博行,藤谷　洋平,静岡県磐田市見付５７３８－１３,H25.9.27
宮本剛志後援会,宮本　剛志,宮本　剛志,鳥取県境港市外江町３１００－２,H31.1.17
未来会議ＮＩＰＰＯＮ,岸本　周平,加藤　康之,東京都新宿区市谷砂土原町３－８－３,H20.2.7
未来経営研究会,中田　宏,奈良　俊幸,神奈川県横浜市港北区新横浜２－１４－１４,H30.4.2,有
未来産業研究会,小渕　優子,石川　豊,東京都千代田区永田町２－１－２,H12.11.2
未来自由党,菊本　孫思郎,菊本　しゅうこ,大阪府堺市北区金岡町１９７７－６２,R2.2.14
みらい政経懇話会,片庭　正雄,佐藤　伸一,茨城県つくばみらい市川崎１４１３,H22.10.26,有
未来政治経済社会研究会,福島　啓史郎,中山　信雄,東京都港区白金２－７－４１,H12.6.20
未来政治塾絆プロジェクト,髙橋　次郎,小林　博,群馬県館林市苗木町１８０４－１００,R4.3.1
未来創世研究機構,河合　勇司,河合　富子,愛知県豊橋市南大清水町字富士見４２５－３,R1.9.17
未来創世浜松塾,河野　勉,舟橋　顯,静岡県浜松市中区曳馬５－２２－５０,R4.3.30,有
未来都市政策研究会,福田　正明,野津　誠一郎,島根県松江市末次町６０,H7.1.23
未来につなぐ党,小野瀬　英利,小野瀬　英利,静岡県静岡市駿河区敷地２－２８－２４,R4.6.10
未来を育む会,串田　久子,板倉　則子,神奈川県横浜市中区相生町２－２７,R1.6.26
みらくる会議,水村　元彦,梓澤　眞代,東京都千代田区神田東松下町２５－２３０２,R4.6.10
民間公益研究会,青木　研輔,定森　光,三重県津市東丸之内１８－３２,H29.12.1
民間防衛研究所,櫻井　誠,櫻井　誠,埼玉県新座市菅沢１－９－２９,R4.9.26
民権党,川井　正彦,川井　正彦,福岡県福岡市中央区警固２－１２－１９,R4.3.8
民社協会,小林　正夫,原　健太郎,東京都港区西新橋２－１１－１４,H6.10.19
民衆の会,妹尾　義太郎,妹尾　義太郎,岡山県岡山市南区千鳥町２２－２２,H16.9.1
民主社会主義にもとづく未来をつくる会,木暮　弘,中島　徹,東京都千代田区九段南４－８－１６,S51.2.27
民主・主権国民会議,吉川　世津男,吉川　世津男,三重県亀山市井尻町１７５９－１,H17.8.5
民主党,内田　春雄,新田　賀子,神奈川県横浜市保土ヶ谷区岩井町３０６,H8.9.13
民族運動同胞義塾,市来崎　信夫,市来崎　信夫,大阪府羽曳野市野々上４－６－３,H19.2.28
民族運動倭義塾本部,石川　竜也,石川　竜也,大阪府羽曳野市野々上４－６－３,H13.1.18
民族運動聯心会本部,吉田　啓太,吉田　啓太,大阪府大阪市平野区瓜破東２－２－３,H25.4.15
民族青年同盟連合会,角田　忠一,菅　石子,東京都千代田区飯田橋１－９－５,H12.9.18
民族同志會,伊藤　広司,伊藤　広司,三重県いなべ市員弁町畑新田４４４,R3.4.13
みんなの党,渡辺　喜美,渡邉　文久,栃木県那須塩原市西朝日町１５－１２,H26.12.16
民民党の会,石丸　綾子,小松　和久,千葉県鎌ケ谷市鎌ケ谷７－１２－５３,H29.2.28
